Trial	ObjID	LocID	FB	Task	RT	Stim
118	61	1	1	1	635	241824	
119	63	3	1	1	554	249814	
120	202	2	1	1	554	257805	
121	183	1	1	1	586	263796	
122	142	3	1	1	654	271785	
123	72	4	1	1	523	281776	
124	218	2	1	1	603	287769	
125	181	3	0	1	573	297758	
126	109	2	0	1	754	305752	
127	262	1	0	1	585	311743	
128	228	4	0	1	587	319732	
129	133	2	0	1	571	327723	
130	53	3	0	1	588	335714	
131	149	4	0	1	603	341705	
132	148	1	0	1	542	353694	
133	48	1	1	-2	653	359689	
134	16	2	1	-2	585	365678	
135	7	3	1	-2	556	375668	
136	49	4	1	-2	602	381661	
137	186	1	1	-2	656	391650	
138	258	2	1	-2	536	397643	
139	163	3	1	-2	552	403632	
140	93	4	1	-2	536	409621	
141	44	4	1	2	552	415610	
142	141	1	1	2	571	423600	
143	177	3	1	2	652	429591	
144	55	2	1	2	521	437580	
145	32	4	1	2	636	443571	
146	227	1	1	2	553	449560	
147	3	3	1	2	536	455549	
148	42	2	1	2	625	467555	
149	168	1	0	2	736	473550	
150	204	4	0	2	557	483539	
151	203	2	0	2	852	489533	
152	144	3	0	2	786	495522	
153	254	4	0	2	623	505511	
154	193	2	0	2	869	511504	
155	195	3	0	2	688	519493	
156	192	1	0	2	588	527484	
157	69	3	1	1	790	537475	
158	82	2	1	1	655	545468	
159	213	1	1	1	504	553476	
160	166	4	1	1	692	565467	
161	50	3	1	1	688	573462	
162	257	4	1	1	704	581453	
163	188	1	1	1	694	595461	
164	77	2	1	1	875	607458	
165	22	2	0	1	607	617453	
166	62	4	0	1	770	623446	
167	162	3	0	1	502	629435	
168	99	1	0	1	936	635425	
169	146	3	0	1	903	641414	
170	79	1	0	1	753	647403	
171	224	4	0	1	836	653392	
172	196	2	0	1	786	659381	
173	78	4	1	-1	721	4003	
174	17	3	1	-1	554	11994	
175	248	1	1	-1	588	20002	
176	108	2	1	-1	653	25993	
177	39	1	1	-1	571	33999	
178	200	4	1	-1	669	39990	
179	212	2	1	-1	635	45980	
180	226	3	1	-1	635	51969	
181	74	4	1	-1	552	57958	
182	73	3	1	-1	569	63947	
183	30	1	1	-1	554	71936	
184	101	2	1	-1	585	77927	
185	220	3	1	2	569	83916	
186	169	2	1	2	554	91906	
187	28	4	1	2	636	97897	
188	14	1	1	2	636	103886	
189	233	1	1	2	686	109875	
190	230	4	1	2	655	117864	
191	139	3	1	2	590	127855	
192	24	2	1	2	606	137848	
193	243	3	0	2	603	143858	
194	111	1	0	2	503	149847	
195	127	2	0	2	556	159853	
196	244	4	0	2	655	167846	
197	105	1	0	2	521	175837	
198	5	2	0	2	655	183845	
199	239	3	0	2	588	191836	
200	97	4	0	2	656	201827	
201	112	2	1	1	836	207837	
202	184	3	1	1	505	215826	
203	208	1	1	1	741	227818	
204	106	4	1	1	688	235829	
205	219	2	1	1	636	241820	
206	115	4	1	1	675	253810	
207	134	3	1	1	1036	259821	
208	185	1	1	1	753	265810	
209	126	4	0	1	657	275816	
210	261	3	0	1	703	281809	
211	87	2	0	1	604	289798	
212	205	1	0	1	702	295790	
213	131	2	0	1	836	301779	
214	113	3	0	1	521	309768	
215	37	1	0	1	636	315759	
216	85	4	0	1	836	321748	
217	71	3	1	-2	644	335737	
218	2	1	1	-2	636	341734	
219	198	4	1	-2	536	347740	
220	83	2	1	-2	557	357729	
221	225	4	1	-2	735	363722	
222	236	1	1	-2	635	369712	
223	64	3	1	-2	556	379701	
224	182	2	1	-2	554	387694	
225	221	3	1	2	736	393685	
226	65	4	1	2	554	401674	
227	9	1	1	2	573	411665	
228	34	2	1	2	621	419658	
229	260	1	1	2	570	427649	
230	189	4	1	2	635	433641	
231	92	2	1	2	554	441630	
232	10	3	1	2	575	453621	
233	40	1	0	2	556	463616	
234	51	2	0	2	736	469609	
235	66	3	0	2	536	475598	
236	211	4	0	2	555	483587	
237	86	3	0	2	605	491578	
238	145	2	0	2	677	505586	
239	138	1	0	2	623	515583	
240	68	4	0	2	525	527576	
241	252	1	1	1	621	535571	
242	222	3	1	1	585	541562	
243	216	4	1	1	585	547552	
244	197	2	1	1	736	553541	
245	154	4	1	1	686	559530	
246	246	1	1	1	842	571519	
247	90	3	1	1	653	577514	
248	122	2	1	1	1137	583503	
249	100	4	0	1	671	591492	
250	179	3	0	1	562	607500	
251	217	1	0	1	657	617499	
252	137	2	0	1	609	629492	
253	165	1	0	1	853	635487	
254	15	2	0	1	686	641476	
255	119	3	0	1	654	649466	
256	125	4	0	1	504	657457	
257	263	1	1	-1	604	665448	
258	249	2	1	-1	652	671439	
259	209	4	1	-1	536	677428	
260	251	3	1	-1	594	691417	
261	81	1	1	-1	605	699414	
262	116	3	1	-1	686	705405	
263	6	2	1	-1	588	713411	
264	223	4	1	-1	636	719402	
