Trial	ObjID	LocID	FB	Task	RT	Stim
109	69	4	0	1	537	145969	
110	22	2	0	1	487	153977	
111	43	3	0	1	685	159968	
112	149	1	0	1	570	167974	
113	20	1	0	1	752	173965	
114	254	3	0	1	670	181971	
115	132	2	0	1	587	189962	
116	127	4	0	1	552	195953	
117	262	4	1	2	1021	203959	
118	219	3	1	2	622	213950	
119	9	2	1	2	621	221943	
120	176	1	1	2	587	229951	
121	244	2	1	2	637	237942	
122	245	1	1	2	668	243950	
123	62	4	1	2	624	255939	
124	75	3	1	2	785	261934	
125	108	1	0	2	368	267940	
126	120	4	0	2	656	277929	
127	6	2	0	2	602	283922	
128	121	3	0	2	570	291928	
129	70	1	0	2	685	297919	
130	264	4	0	2	875	309925	
131	56	2	0	2	656	319920	
132	141	3	0	2	587	327913	
133	214	2	1	-2	570	335921	
134	161	4	1	-2	606	345912	
135	190	1	1	-2	606	355905	
136	90	3	1	-2	587	363898	
137	223	3	1	-2	606	373906	
138	220	4	1	-2	737	381899	
139	183	1	1	-2	572	391890	
140	157	2	1	-2	637	399900	
141	41	3	1	1	656	409891	
142	263	4	1	1	506	419884	
143	204	1	1	1	435	425877	
144	28	2	1	1	552	431883	
145	52	1	1	1	735	437889	
146	93	4	1	1	606	447878	
147	103	2	1	1	587	455871	
148	202	3	1	1	552	461879	
149	116	1	0	1	535	467868	
150	57	2	0	1	724	479874	
151	209	4	0	1	668	485869	
152	156	3	0	1	622	495858	
153	92	1	0	1	854	503868	
154	257	4	0	1	804	511859	
155	86	3	0	1	852	517850	
156	38	2	0	1	201	523856	
157	115	1	1	2	804	531845	
158	235	4	1	2	602	537853	
159	256	2	1	2	971	545842	
160	117	3	1	2	726	559850	
161	1	1	1	2	672	569847	
162	129	2	1	2	693	583840	
163	231	4	1	2	668	589837	
164	232	3	1	2	587	597826	
165	186	1	0	2	637	605834	
166	195	2	0	2	635	611825	
167	50	4	0	2	752	617831	
168	150	3	0	2	635	623820	
169	33	3	0	2	585	629826	
170	218	4	0	2	168	635815	
171	42	2	0	2	871	643821	
172	134	1	0	2	828	659812	
173	13	4	1	-1	888	4017	
174	172	2	1	-1	652	10009	
175	63	3	1	-1	602	16015	
176	72	1	1	-1	695	32004	
177	80	3	1	-1	637	40003	
178	152	4	1	-1	685	45994	
179	61	2	1	-1	637	54000	
180	243	1	1	-1	641	65991	
181	23	2	1	-1	754	73986	
182	55	1	1	-1	622	83994	
183	237	3	1	-1	604	91987	
184	29	4	1	-1	704	99978	
185	207	4	1	1	622	109986	
186	239	2	1	1	552	115979	
187	64	1	1	1	754	123985	
188	122	3	1	1	654	131976	
189	85	1	1	1	543	145967	
190	2	2	1	1	637	153964	
191	259	3	1	1	604	161972	
192	3	4	1	1	602	167963	
193	196	1	0	1	570	175969	
194	181	3	0	1	804	183960	
195	94	2	0	1	854	191951	
196	111	4	0	1	606	201959	
197	124	2	0	1	552	207952	
198	16	4	0	1	689	217941	
199	81	3	0	1	685	223951	
200	5	1	0	1	804	231940	
201	203	2	1	2	685	237948	
202	131	4	1	2	635	243937	
203	246	1	1	2	637	251943	
204	78	3	1	2	602	257934	
205	151	4	1	2	585	263923	
206	137	3	1	2	470	271929	
207	46	2	1	2	552	277920	
208	187	1	1	2	685	283926	
209	249	3	0	2	589	293915	
210	104	2	0	2	622	303925	
211	40	4	0	2	602	309918	
212	76	1	0	2	626	323907	
213	182	3	0	2	621	331904	
214	158	4	0	2	689	341912	
215	49	2	0	2	769	347905	
216	216	1	0	2	827	361894	
217	21	3	1	-2	923	371891	
218	169	1	1	-2	552	377901	
219	168	2	1	-2	652	383890	
220	258	4	1	-2	585	389896	
221	102	1	1	-2	635	395885	
222	12	3	1	-2	735	401891	
223	67	2	1	-2	554	409880	
224	217	4	1	-2	570	417888	
225	107	3	1	1	535	423879	
226	77	4	1	1	535	429885	
227	165	2	1	1	552	435874	
228	89	1	1	1	537	443880	
229	11	1	1	1	470	451871	
230	59	3	1	1	725	463862	
231	189	4	1	1	785	469857	
232	175	2	1	1	652	475863	
233	7	4	0	1	535	481868	
234	234	3	0	1	535	487858	
235	184	1	0	1	502	493864	
236	133	2	0	1	669	499853	
237	95	2	0	1	902	505859	
238	136	3	0	1	552	511848	
239	229	1	0	1	535	517854	
240	241	4	0	1	773	527843	
241	159	2	1	2	654	535853	
242	199	1	1	2	685	541844	
243	47	4	1	2	635	547833	
244	39	3	1	2	637	555839	
245	210	4	1	2	587	563830	
246	51	3	1	2	637	571838	
247	110	2	1	2	654	579829	
248	45	1	1	2	669	585820	
249	79	4	0	2	637	593826	
250	155	2	0	2	708	605817	
251	251	3	0	2	752	611812	
252	73	1	0	2	737	619818	
253	193	3	0	2	835	625809	
254	126	2	0	2	537	633815	
255	71	4	0	2	835	639806	
256	31	1	0	2	541	651812	
257	247	2	1	-1	702	657807	
258	14	4	1	-1	608	669796	
259	96	3	1	-1	585	675791	
260	179	1	1	-1	568	681797	
261	153	4	1	-1	655	689802	
262	54	2	1	-1	641	701794	
263	53	3	1	-1	672	711789	
264	163	1	1	-1	706	721782	
