Trial	ObjID	LocID	FB	Task	RT	Stim
150	261	4	0	2	453	477673	
151	27	1	0	2	986	483662	
152	7	3	0	2	336	489651	
153	82	3	0	2	554	497640	
154	192	1	0	2	636	503631	
155	201	2	0	2	723	513620	
156	258	4	0	2	135	519629	
157	9	1	1	1	1394	533618	
158	144	2	1	1	555	541614	
159	213	4	1	1	588	549605	
160	230	3	1	1	686	555596	
161	20	1	1	1	602	561585	
162	186	3	1	1	252	567574	
163	172	4	1	1	535	573580	
164	216	2	1	1	595	589568	
165	11	1	0	1	590	599583	
166	154	3	0	1	702	605576	
167	46	2	0	1	706	615565	
168	1	4	0	1	771	623557	
169	217	4	0	1	986	629548	
170	140	2	0	1	604	637537	
171	54	3	0	1	541	649528	
172	153	1	0	1	571	657522	
173	132	2	1	-1	688	4016	
174	120	4	1	-1	654	12007	
175	227	1	1	-1	676	25998	
176	67	3	1	-1	688	33994	
177	185	2	1	-1	588	41985	
178	102	3	1	-1	686	47976	
179	183	4	1	-1	736	53965	
180	101	1	1	-1	971	61954	
181	136	1	1	-1	102	67961	
182	17	4	1	-1	586	73950	
183	143	2	1	-1	736	79939	
184	111	3	1	-1	586	85928	
185	145	2	1	2	569	91917	
186	105	3	1	2	606	101906	
187	199	1	1	2	536	107898	
188	121	4	1	2	754	115904	
189	62	1	1	2	635	121895	
190	12	4	1	2	653	127900	
191	66	2	1	2	686	133889	
192	100	3	1	2	669	139878	
193	180	1	0	2	621	147867	
194	32	4	0	2	552	153858	
195	174	3	0	2	936	159847	
196	14	2	0	2	873	169852	
197	197	3	0	2	573	179845	
198	36	4	0	2	655	187854	
199	85	2	0	2	69	193845	
200	44	1	0	2	771	201834	
201	191	2	1	1	1303	207825	
202	35	4	1	1	537	215814	
203	123	1	1	1	604	223821	
204	237	3	1	1	604	231812	
205	262	4	1	1	786	237803	
206	99	1	1	1	636	243808	
207	125	3	1	1	85	249797	
208	252	2	1	1	536	255786	
209	70	4	0	1	686	261775	
210	204	1	0	1	654	269764	
211	243	3	0	1	635	275755	
212	124	2	0	1	569	281760	
213	220	4	0	1	254	289749	
214	95	2	0	1	1025	301740	
215	57	1	0	1	836	307751	
216	161	3	0	1	588	315740	
217	169	1	1	-2	68	321731	
218	114	2	1	-2	535	327720	
219	75	3	1	-2	635	333709	
220	76	4	1	-2	85	339714	
221	33	3	1	-2	656	349703	
222	116	1	1	-2	689	359696	
223	73	2	1	-2	604	367705	
224	110	4	1	-2	636	373696	
225	152	2	1	2	1093	387685	
226	232	3	1	2	671	395681	
227	69	1	1	2	721	403672	
228	200	4	1	2	606	413663	
229	182	3	1	2	905	421655	
230	83	1	1	2	921	429646	
231	96	4	1	2	72	439637	
232	184	2	1	2	808	451646	
233	88	1	0	2	691	463641	
234	171	2	0	2	554	471635	
235	160	4	0	2	1069	477626	
236	74	3	0	2	706	487615	
237	15	1	0	2	790	497624	
238	147	4	0	2	68	503617	
239	218	3	0	2	721	511606	
240	158	2	0	2	69	517613	
241	80	4	1	1	742	529602	
242	151	3	1	1	671	537597	
243	109	2	1	1	573	547604	
244	212	1	1	1	102	553597	
245	135	2	1	1	652	559586	
246	257	4	1	1	1455	567591	
247	251	1	1	1	1500	579582	
248	231	3	1	1	762	595593	
249	72	4	0	1	636	601608	
250	127	3	0	1	454	609597	
251	176	2	0	1	1136	615588	
252	194	1	0	1	702	621577	
253	5	1	0	1	487	629566	
254	37	2	0	1	636	635573	
255	34	4	0	1	754	643562	
256	196	3	0	1	1153	649553	
257	30	3	1	-1	1500	655542	
258	259	4	1	-1	535	661531	
259	29	2	1	-1	686	667536	
260	215	1	1	-1	1392	679525	
261	241	3	1	-1	621	687536	
262	235	1	1	-1	610	701527	
263	6	2	1	-1	654	709540	
264	94	4	1	-1	587	717531	
