Trial	ObjID	LocID	FB	Task	RT	Stim
164	127	3	1	1	936	593471	
165	13	1	0	1	605	601460	
166	166	4	0	1	657	611451	
167	96	3	0	1	1372	619444	
168	238	2	0	1	654	627435	
169	73	4	0	1	835	633426	
170	10	3	0	1	655	641432	
171	101	1	0	1	805	649423	
172	241	2	0	1	657	659414	
173	168	1	1	-1	805	4008	
174	20	3	1	-1	886	9999	
175	255	4	1	-1	804	17988	
176	190	2	1	-1	835	23980	
177	3	1	1	-1	836	29985	
178	15	3	1	-1	102	35974	
179	211	2	1	-1	535	41963	
180	65	4	1	-1	671	49969	
181	250	1	1	-1	705	57960	
182	39	3	1	-1	736	63951	
183	170	4	1	-1	671	71940	
184	82	2	1	-1	769	77931	
185	66	3	1	2	736	83937	
186	14	1	1	2	586	89926	
187	128	4	1	2	752	95915	
188	47	2	1	2	655	103921	
189	222	3	1	2	605	111912	
190	52	2	1	2	736	117903	
191	108	4	1	2	627	131892	
192	246	1	1	2	1072	139889	
193	225	3	0	2	588	147880	
194	159	2	0	2	136	153871	
195	179	4	0	2	1003	159860	
196	53	1	0	2	773	169866	
197	264	4	0	2	706	179859	
198	83	3	0	2	756	189852	
199	188	1	0	2	673	199845	
200	207	2	0	2	69	205838	
201	209	3	1	1	1172	213827	
202	261	1	1	1	655	221818	
203	75	2	1	1	671	229809	
204	4	4	1	1	186	235800	
205	71	4	1	1	136	241789	
206	227	2	1	1	637	249778	
207	146	1	1	1	587	257769	
208	142	3	1	1	677	271777	
209	90	2	0	1	769	277774	
210	121	1	0	1	723	287763	
211	244	4	0	1	803	293756	
212	28	3	0	1	675	305745	
213	84	1	0	1	886	311740	
214	42	2	0	1	102	317729	
215	242	3	0	1	842	329718	
216	217	4	0	1	955	337713	
217	6	3	1	-2	1136	343704	
218	45	4	1	-2	703	349693	
219	248	2	1	-2	709	361682	
220	235	1	1	-2	857	371677	
221	164	4	1	-2	136	377670	
222	79	2	1	-2	642	389659	
223	86	3	1	-2	673	399654	
224	183	1	1	-2	953	405647	
225	203	2	1	2	888	413636	
226	204	4	1	2	586	419627	
227	104	3	1	2	654	427616	
228	237	1	1	2	669	433607	
229	232	3	1	2	52	439613	
230	123	1	1	2	571	447602	
231	27	2	1	2	571	455593	
232	135	4	1	2	736	461584	
233	149	1	0	2	786	467590	
234	70	3	0	2	636	473579	
235	181	2	0	2	571	481568	
236	37	4	0	2	721	489559	
237	150	1	0	2	754	497551	
238	33	2	0	2	625	509558	
239	176	4	0	2	788	517553	
240	200	3	0	2	590	527544	
241	34	4	1	1	1136	533537	
242	197	1	1	1	805	541526	
243	148	2	1	1	736	547517	
244	152	3	1	1	621	555506	
245	171	2	1	1	269	561497	
246	99	4	1	1	756	571486	
247	212	3	1	1	771	579479	
248	224	1	1	1	702	585471	
249	68	2	0	1	606	595476	
250	162	4	0	1	402	601469	
251	62	1	0	1	536	607458	
252	126	3	0	1	369	613447	
253	114	3	0	1	642	625453	
254	78	2	0	1	688	633448	
255	141	1	0	1	486	639439	
256	55	4	0	1	477	653428	
257	115	4	1	-1	1036	659425	
258	105	2	1	-1	736	665414	
259	48	3	1	-1	669	671403	
260	193	1	1	-1	855	679392	
261	253	3	1	-1	788	687383	
262	22	2	1	-1	703	693374	
263	72	4	1	-1	805	701380	
264	136	1	1	-1	662	717371	
