Trial	ObjID	LocID	FB	Task	RT	Stim
114	178	3	0	2	871	191854	
115	123	4	0	2	955	199845	
116	128	2	0	2	803	205836	
117	99	2	1	1	769	211826	
118	243	3	1	1	621	219815	
119	57	1	1	1	921	227806	
120	54	4	1	1	955	235797	
121	177	3	1	1	642	247788	
122	38	2	1	1	856	257784	
123	19	1	1	1	788	265777	
124	93	4	1	1	590	275768	
125	23	4	0	1	725	287761	
126	204	1	0	1	721	295756	
127	202	2	0	1	804	303747	
128	53	3	0	1	1003	309755	
129	165	1	0	1	736	315761	
130	143	4	0	1	1500	321750	
131	145	2	0	1	1173	331740	
132	92	3	0	1	836	337733	
133	255	2	1	-2	1136	343722	
134	5	4	1	-2	557	353711	
135	259	1	1	-2	754	361705	
136	256	3	1	-2	836	367696	
137	30	4	1	-2	1500	373685	
138	168	1	1	-2	803	379674	
139	150	2	1	-2	595	395663	
140	114	3	1	-2	526	409663	
141	11	3	1	2	753	415676	
142	76	4	1	2	605	423682	
143	244	1	1	2	836	429673	
144	219	2	1	2	636	435679	
145	71	3	1	2	605	443685	
146	50	2	1	2	571	451676	
147	124	1	1	2	588	459684	
148	134	4	1	2	655	467692	
149	252	1	0	2	936	473683	
150	43	2	0	2	954	481673	
151	183	3	0	2	836	487664	
152	181	4	0	2	636	493653	
153	241	3	0	2	753	499642	
154	83	1	0	2	1404	505648	
155	224	2	0	2	671	513638	
156	207	4	0	2	1500	523629	
157	200	1	1	1	955	531622	
158	7	2	1	1	623	541613	
159	232	3	1	1	607	551606	
160	164	4	1	1	621	559599	
161	199	1	1	1	1408	569607	
162	210	2	1	1	752	575601	
163	16	3	1	1	756	585590	
164	257	4	1	1	905	593583	
165	142	2	0	1	705	601574	
166	130	3	0	1	605	609565	
167	159	4	0	1	875	621557	
168	98	1	0	1	736	627568	
169	222	2	0	1	1500	639574	
170	190	3	0	1	721	647569	
171	160	4	0	1	703	653577	
172	147	1	0	1	1003	659583	
173	88	1	1	-1	688	4009	
174	227	4	1	-1	755	12017	
175	112	2	1	-1	753	18025	
176	60	3	1	-1	971	26014	
177	21	3	1	-1	924	36022	
178	8	2	1	-1	802	42016	
179	29	1	1	-1	1003	48005	
180	22	4	1	-1	608	59994	
181	175	3	1	-1	669	65989	
182	59	4	1	-1	736	71978	
183	135	2	1	-1	786	77984	
184	117	1	1	-1	687	85974	
185	118	3	1	2	604	93965	
186	120	1	1	2	588	101956	
187	223	4	1	2	657	111947	
188	137	2	1	2	736	117940	
189	96	3	1	2	655	125946	
190	196	2	1	2	905	133937	
191	148	4	1	2	770	139945	
192	225	1	1	2	571	147951	
193	201	2	0	2	754	155942	
194	197	4	0	2	557	165950	
195	146	1	0	2	787	173944	
196	139	3	0	2	886	179935	
197	185	2	0	2	177	193924	
198	72	4	0	2	736	199921	
199	208	3	0	2	588	207910	
200	68	1	0	2	591	219902	
201	36	3	1	1	655	227913	
202	212	2	1	1	590	237921	
203	140	4	1	1	685	243914	
204	156	1	1	1	707	253920	
205	33	2	1	1	606	263913	
206	27	1	1	1	836	269923	
207	24	3	1	1	786	275929	
208	6	4	1	1	735	281918	
209	246	1	0	1	641	293908	
210	235	2	0	1	621	301903	
211	141	4	0	1	753	307894	
212	129	3	0	1	588	315883	
213	138	1	0	1	843	329875	
214	87	4	0	1	953	335888	
215	242	2	0	1	703	341894	
216	237	3	0	1	769	347883	
217	170	4	1	-2	1342	359873	
218	131	1	1	-2	903	365868	
219	238	2	1	-2	605	373857	
220	133	3	1	-2	690	383848	
221	167	3	1	-2	621	391841	
222	205	1	1	-2	1500	401849	
223	49	2	1	-2	771	409843	
224	153	4	1	-2	654	417834	
225	9	2	1	2	736	423825	
226	230	1	1	2	603	429814	
227	233	3	1	2	754	437803	
228	260	4	1	2	86	443811	
229	64	1	1	2	571	451817	
230	108	2	1	2	588	459808	
231	155	4	1	2	686	465816	
232	104	3	1	2	575	477806	
233	250	2	0	2	605	485817	
234	61	4	0	2	736	491825	
235	107	3	0	2	835	497814	
236	109	1	0	2	836	503804	
237	46	3	0	2	775	515793	
238	176	1	0	2	696	531788	
239	42	2	0	2	936	537787	
240	214	4	0	2	653	543776	
241	172	1	1	1	974	553782	
242	73	4	1	1	886	559776	
243	103	3	1	1	744	573765	
244	12	2	1	1	786	579762	
245	84	3	1	1	673	589751	
246	56	4	1	1	703	595744	
247	203	2	1	1	852	601734	
248	218	1	1	1	752	607723	
249	39	1	0	1	955	615712	
250	86	4	0	1	753	621703	
251	184	2	0	1	553	627692	
252	216	3	0	1	705	635698	
253	149	1	0	1	704	643690	
254	189	4	0	1	754	651681	
255	40	3	0	1	753	657672	
256	248	2	0	1	903	663661	
257	35	3	1	-1	755	671650	
258	37	1	1	-1	736	677658	
259	236	2	1	-1	521	685648	
260	90	4	1	-1	736	691639	
261	34	3	1	-1	871	699628	
262	55	1	1	-1	870	705619	
263	151	4	1	-1	857	715608	
264	220	2	1	-1	1500	721618	
